id,name,base_xp,height,weight,nabilities,abilities,meanstats,stats,ntypes,types,islegendary
541,swadloon,133,50,7.3,3,"['leaf-guard', 'chlorophyll', 'overcoat']",63,"{'hp': 55, 'attack': 63, 'defense': 90, 'special-attack': 50, 'special-defense': 80, 'speed': 42}",2,"['bug', 'grass']",0
542,leavanny,225,120,20.5,3,"['swarm', 'chlorophyll', 'overcoat']",83,"{'hp': 75, 'attack': 103, 'defense': 80, 'special-attack': 70, 'special-defense': 80, 'speed': 92}",2,"['bug', 'grass']",0
543,venipede,52,40,5.3,3,"['poison-point', 'swarm', 'speed-boost']",43,"{'hp': 30, 'attack': 45, 'defense': 59, 'special-attack': 30, 'special-defense': 39, 'speed': 57}",2,"['bug', 'poison']",0
544,whirlipede,126,120,58.5,3,"['poison-point', 'swarm', 'speed-boost']",60,"{'hp': 40, 'attack': 55, 'defense': 99, 'special-attack': 40, 'special-defense': 79, 'speed': 47}",2,"['bug', 'poison']",0
545,scolipede,243,250,200.5,3,"['poison-point', 'swarm', 'speed-boost']",80,"{'hp': 60, 'attack': 100, 'defense': 89, 'special-attack': 55, 'special-defense': 69, 'speed': 112}",2,"['bug', 'poison']",0
546,cottonee,56,30,0.6,3,"['prankster', 'infiltrator', 'chlorophyll']",46,"{'hp': 40, 'attack': 27, 'defense': 60, 'special-attack': 37, 'special-defense': 50, 'speed': 66}",2,"['grass', 'fairy']",0
547,whimsicott,168,70,6.6,3,"['prankster', 'infiltrator', 'chlorophyll']",80,"{'hp': 60, 'attack': 67, 'defense': 85, 'special-attack': 77, 'special-defense': 75, 'speed': 116}",2,"['grass', 'fairy']",0
548,petilil,56,50,6.6,3,"['chlorophyll', 'own-tempo', 'leaf-guard']",46,"{'hp': 45, 'attack': 35, 'defense': 50, 'special-attack': 70, 'special-defense': 50, 'speed': 30}",1,['grass'],0
549,lilligant,168,110,16.3,3,"['chlorophyll', 'own-tempo', 'leaf-guard']",80,"{'hp': 70, 'attack': 60, 'defense': 75, 'special-attack': 110, 'special-defense': 75, 'speed': 90}",1,['grass'],0
550,basculin-red-striped,161,100,18.0,3,"['reckless', 'adaptability', 'mold-breaker']",76,"{'hp': 70, 'attack': 92, 'defense': 65, 'special-attack': 80, 'special-defense': 55, 'speed': 98}",1,['water'],0
551,sandile,58,70,15.2,3,"['intimidate', 'moxie', 'anger-point']",48,"{'hp': 50, 'attack': 72, 'defense': 35, 'special-attack': 35, 'special-defense': 35, 'speed': 65}",2,"['ground', 'dark']",0
552,krokorok,123,100,33.4,3,"['intimidate', 'moxie', 'anger-point']",58,"{'hp': 60, 'attack': 82, 'defense': 45, 'special-attack': 45, 'special-defense': 45, 'speed': 74}",2,"['ground', 'dark']",0
553,krookodile,260,150,96.3,3,"['intimidate', 'moxie', 'anger-point']",86,"{'hp': 95, 'attack': 117, 'defense': 80, 'special-attack': 65, 'special-defense': 70, 'speed': 92}",2,"['ground', 'dark']",0
554,darumaka,63,60,37.5,2,"['hustle', 'inner-focus']",52,"{'hp': 70, 'attack': 90, 'defense': 45, 'special-attack': 15, 'special-defense': 45, 'speed': 50}",1,['fire'],0
555,darmanitan-standard,168,130,92.9,2,"['sheer-force', 'zen-mode']",80,"{'hp': 105, 'attack': 140, 'defense': 55, 'special-attack': 30, 'special-defense': 55, 'speed': 95}",1,['fire'],0
556,maractus,161,100,28.0,3,"['water-absorb', 'chlorophyll', 'storm-drain']",76,"{'hp': 75, 'attack': 86, 'defense': 67, 'special-attack': 106, 'special-defense': 67, 'speed': 60}",1,['grass'],0
557,dwebble,65,30,14.5,3,"['sturdy', 'shell-armor', 'weak-armor']",54,"{'hp': 50, 'attack': 65, 'defense': 85, 'special-attack': 35, 'special-defense': 35, 'speed': 55}",2,"['bug', 'rock']",0
558,crustle,170,140,200.0,3,"['sturdy', 'shell-armor', 'weak-armor']",80,"{'hp': 70, 'attack': 105, 'defense': 125, 'special-attack': 65, 'special-defense': 75, 'speed': 45}",2,"['bug', 'rock']",0
559,scraggy,70,60,11.8,3,"['shed-skin', 'moxie', 'intimidate']",58,"{'hp': 50, 'attack': 75, 'defense': 70, 'special-attack': 35, 'special-defense': 70, 'speed': 48}",2,"['dark', 'fighting']",0
560,scrafty,171,110,30.0,3,"['shed-skin', 'moxie', 'intimidate']",81,"{'hp': 65, 'attack': 90, 'defense': 115, 'special-attack': 45, 'special-defense': 115, 'speed': 58}",2,"['dark', 'fighting']",0
561,sigilyph,172,140,14.0,3,"['wonder-skin', 'magic-guard', 'tinted-lens']",81,"{'hp': 72, 'attack': 58, 'defense': 80, 'special-attack': 103, 'special-defense': 80, 'speed': 97}",2,"['psychic', 'flying']",0
562,yamask,61,50,1.5,1,['mummy'],50,"{'hp': 38, 'attack': 30, 'defense': 85, 'special-attack': 55, 'special-defense': 65, 'speed': 30}",1,['ghost'],0
563,cofagrigus,169,170,76.5,1,['mummy'],80,"{'hp': 58, 'attack': 50, 'defense': 145, 'special-attack': 95, 'special-defense': 105, 'speed': 30}",1,['ghost'],0
564,tirtouga,71,70,16.5,3,"['solid-rock', 'sturdy', 'swift-swim']",59,"{'hp': 54, 'attack': 78, 'defense': 103, 'special-attack': 53, 'special-defense': 45, 'speed': 22}",2,"['water', 'rock']",0
565,carracosta,173,120,81.0,3,"['solid-rock', 'sturdy', 'swift-swim']",82,"{'hp': 74, 'attack': 108, 'defense': 133, 'special-attack': 83, 'special-defense': 65, 'speed': 32}",2,"['water', 'rock']",0
566,archen,71,50,9.5,1,['defeatist'],66,"{'hp': 55, 'attack': 112, 'defense': 45, 'special-attack': 74, 'special-defense': 45, 'speed': 70}",2,"['rock', 'flying']",0
567,archeops,177,140,32.0,1,['defeatist'],94,"{'hp': 75, 'attack': 140, 'defense': 65, 'special-attack': 112, 'special-defense': 65, 'speed': 110}",2,"['rock', 'flying']",0
568,trubbish,66,60,31.0,3,"['stench', 'sticky-hold', 'aftermath']",54,"{'hp': 50, 'attack': 50, 'defense': 62, 'special-attack': 40, 'special-defense': 62, 'speed': 65}",1,['poison'],0
569,garbodor,166,190,107.3,3,"['stench', 'weak-armor', 'aftermath']",79,"{'hp': 80, 'attack': 95, 'defense': 82, 'special-attack': 60, 'special-defense': 82, 'speed': 75}",1,['poison'],0
570,zorua,66,70,12.5,1,['illusion'],55,"{'hp': 40, 'attack': 65, 'defense': 40, 'special-attack': 80, 'special-defense': 40, 'speed': 65}",1,['dark'],0
571,zoroark,179,160,81.1,1,['illusion'],85,"{'hp': 60, 'attack': 105, 'defense': 60, 'special-attack': 120, 'special-defense': 60, 'speed': 105}",1,['dark'],0
572,minccino,60,40,5.8,3,"['cute-charm', 'technician', 'skill-link']",50,"{'hp': 55, 'attack': 50, 'defense': 40, 'special-attack': 40, 'special-defense': 40, 'speed': 75}",1,['normal'],0
573,cinccino,165,50,7.5,3,"['cute-charm', 'technician', 'skill-link']",78,"{'hp': 75, 'attack': 95, 'defense': 60, 'special-attack': 65, 'special-defense': 60, 'speed': 115}",1,['normal'],0
574,gothita,58,40,5.8,3,"['frisk', 'competitive', 'shadow-tag']",48,"{'hp': 45, 'attack': 30, 'defense': 50, 'special-attack': 55, 'special-defense': 65, 'speed': 45}",1,['psychic'],0
575,gothorita,137,70,18.0,3,"['frisk', 'competitive', 'shadow-tag']",65,"{'hp': 60, 'attack': 45, 'defense': 70, 'special-attack': 75, 'special-defense': 85, 'speed': 55}",1,['psychic'],0
576,gothitelle,245,150,44.0,3,"['frisk', 'competitive', 'shadow-tag']",81,"{'hp': 70, 'attack': 55, 'defense': 95, 'special-attack': 95, 'special-defense': 110, 'speed': 65}",1,['psychic'],0
577,solosis,58,30,1.0,3,"['overcoat', 'magic-guard', 'regenerator']",48,"{'hp': 45, 'attack': 30, 'defense': 40, 'special-attack': 105, 'special-defense': 50, 'speed': 20}",1,['psychic'],0
578,duosion,130,60,8.0,3,"['overcoat', 'magic-guard', 'regenerator']",61,"{'hp': 65, 'attack': 40, 'defense': 50, 'special-attack': 125, 'special-defense': 60, 'speed': 30}",1,['psychic'],0
579,reuniclus,245,100,20.1,3,"['overcoat', 'magic-guard', 'regenerator']",81,"{'hp': 110, 'attack': 65, 'defense': 75, 'special-attack': 125, 'special-defense': 85, 'speed': 30}",1,['psychic'],0
580,ducklett,61,50,5.5,3,"['keen-eye', 'big-pecks', 'hydration']",50,"{'hp': 62, 'attack': 44, 'defense': 50, 'special-attack': 44, 'special-defense': 50, 'speed': 55}",2,"['water', 'flying']",0
581,swanna,166,130,24.2,3,"['keen-eye', 'big-pecks', 'hydration']",78,"{'hp': 75, 'attack': 87, 'defense': 63, 'special-attack': 87, 'special-defense': 63, 'speed': 98}",2,"['water', 'flying']",0
582,vanillite,61,40,5.7,3,"['ice-body', 'snow-cloak', 'weak-armor']",50,"{'hp': 36, 'attack': 50, 'defense': 50, 'special-attack': 65, 'special-defense': 60, 'speed': 44}",1,['ice'],0
583,vanillish,138,110,41.0,3,"['ice-body', 'snow-cloak', 'weak-armor']",65,"{'hp': 51, 'attack': 65, 'defense': 65, 'special-attack': 80, 'special-defense': 75, 'speed': 59}",1,['ice'],0
584,vanilluxe,268,130,57.5,3,"['ice-body', 'snow-warning', 'weak-armor']",89,"{'hp': 71, 'attack': 95, 'defense': 85, 'special-attack': 110, 'special-defense': 95, 'speed': 79}",1,['ice'],0
585,deerling,67,60,19.5,3,"['chlorophyll', 'sap-sipper', 'serene-grace']",55,"{'hp': 60, 'attack': 60, 'defense': 50, 'special-attack': 40, 'special-defense': 50, 'speed': 75}",2,"['normal', 'grass']",0
586,sawsbuck,166,190,92.5,3,"['chlorophyll', 'sap-sipper', 'serene-grace']",79,"{'hp': 80, 'attack': 100, 'defense': 70, 'special-attack': 60, 'special-defense': 70, 'speed': 95}",2,"['normal', 'grass']",0
587,emolga,150,40,5.0,2,"['static', 'motor-drive']",71,"{'hp': 55, 'attack': 75, 'defense': 60, 'special-attack': 75, 'special-defense': 60, 'speed': 103}",2,"['electric', 'flying']",0
588,karrablast,63,50,5.9,3,"['swarm', 'shed-skin', 'no-guard']",52,"{'hp': 50, 'attack': 75, 'defense': 45, 'special-attack': 40, 'special-defense': 45, 'speed': 60}",1,['bug'],0
589,escavalier,173,100,33.0,3,"['swarm', 'shell-armor', 'overcoat']",82,"{'hp': 70, 'attack': 135, 'defense': 105, 'special-attack': 60, 'special-defense': 105, 'speed': 20}",2,"['bug', 'steel']",0
590,foongus,59,20,1.0,2,"['effect-spore', 'regenerator']",49,"{'hp': 69, 'attack': 55, 'defense': 45, 'special-attack': 55, 'special-defense': 55, 'speed': 15}",2,"['grass', 'poison']",0
591,amoonguss,162,60,10.5,2,"['effect-spore', 'regenerator']",77,"{'hp': 114, 'attack': 85, 'defense': 70, 'special-attack': 85, 'special-defense': 80, 'speed': 30}",2,"['grass', 'poison']",0
592,frillish,67,120,33.0,3,"['water-absorb', 'cursed-body', 'damp']",55,"{'hp': 55, 'attack': 40, 'defense': 50, 'special-attack': 65, 'special-defense': 85, 'speed': 40}",2,"['water', 'ghost']",0
593,jellicent,168,220,135.0,3,"['water-absorb', 'cursed-body', 'damp']",80,"{'hp': 100, 'attack': 60, 'defense': 70, 'special-attack': 85, 'special-defense': 105, 'speed': 60}",2,"['water', 'ghost']",0
594,alomomola,165,120,31.6,3,"['healer', 'hydration', 'regenerator']",78,"{'hp': 165, 'attack': 75, 'defense': 80, 'special-attack': 40, 'special-defense': 45, 'speed': 65}",1,['water'],0
595,joltik,64,10,0.6,3,"['compound-eyes', 'unnerve', 'swarm']",53,"{'hp': 50, 'attack': 47, 'defense': 50, 'special-attack': 57, 'special-defense': 50, 'speed': 65}",2,"['bug', 'electric']",0
596,galvantula,165,80,14.3,3,"['compound-eyes', 'unnerve', 'swarm']",78,"{'hp': 70, 'attack': 77, 'defense': 60, 'special-attack': 97, 'special-defense': 60, 'speed': 108}",2,"['bug', 'electric']",0
597,ferroseed,61,60,18.8,1,['iron-barbs'],50,"{'hp': 44, 'attack': 50, 'defense': 91, 'special-attack': 24, 'special-defense': 86, 'speed': 10}",2,"['grass', 'steel']",0
598,ferrothorn,171,100,110.0,2,"['iron-barbs', 'anticipation']",81,"{'hp': 74, 'attack': 94, 'defense': 131, 'special-attack': 54, 'special-defense': 116, 'speed': 20}",2,"['grass', 'steel']",0
599,klink,60,30,21.0,3,"['plus', 'minus', 'clear-body']",50,"{'hp': 40, 'attack': 55, 'defense': 70, 'special-attack': 45, 'special-defense': 60, 'speed': 30}",1,['steel'],0
600,klang,154,60,51.0,3,"['plus', 'minus', 'clear-body']",73,"{'hp': 60, 'attack': 80, 'defense': 95, 'special-attack': 70, 'special-defense': 85, 'speed': 50}",1,['steel'],0
601,klinklang,260,60,81.0,3,"['plus', 'minus', 'clear-body']",86,"{'hp': 60, 'attack': 100, 'defense': 115, 'special-attack': 70, 'special-defense': 85, 'speed': 90}",1,['steel'],0
602,tynamo,55,20,0.3,1,['levitate'],45,"{'hp': 35, 'attack': 55, 'defense': 40, 'special-attack': 45, 'special-defense': 40, 'speed': 60}",1,['electric'],0
603,eelektrik,142,120,22.0,1,['levitate'],67,"{'hp': 65, 'attack': 85, 'defense': 70, 'special-attack': 75, 'special-defense': 70, 'speed': 40}",1,['electric'],0
604,eelektross,232,210,80.5,1,['levitate'],85,"{'hp': 85, 'attack': 115, 'defense': 80, 'special-attack': 105, 'special-defense': 80, 'speed': 50}",1,['electric'],0
605,elgyem,67,50,9.0,3,"['telepathy', 'synchronize', 'analytic']",55,"{'hp': 55, 'attack': 55, 'defense': 55, 'special-attack': 85, 'special-defense': 55, 'speed': 30}",1,['psychic'],0
606,beheeyem,170,100,34.5,3,"['telepathy', 'synchronize', 'analytic']",80,"{'hp': 75, 'attack': 75, 'defense': 75, 'special-attack': 125, 'special-defense': 95, 'speed': 40}",1,['psychic'],0
607,litwick,55,30,3.1,3,"['flash-fire', 'flame-body', 'infiltrator']",45,"{'hp': 50, 'attack': 30, 'defense': 55, 'special-attack': 65, 'special-defense': 55, 'speed': 20}",2,"['ghost', 'fire']",0
608,lampent,130,60,13.0,3,"['flash-fire', 'flame-body', 'infiltrator']",61,"{'hp': 60, 'attack': 40, 'defense': 60, 'special-attack': 95, 'special-defense': 60, 'speed': 55}",2,"['ghost', 'fire']",0
609,chandelure,260,100,34.3,3,"['flash-fire', 'flame-body', 'infiltrator']",86,"{'hp': 60, 'attack': 55, 'defense': 90, 'special-attack': 145, 'special-defense': 90, 'speed': 80}",2,"['ghost', 'fire']",0
610,axew,64,60,18.0,3,"['rivalry', 'mold-breaker', 'unnerve']",53,"{'hp': 46, 'attack': 87, 'defense': 60, 'special-attack': 30, 'special-defense': 40, 'speed': 57}",1,['dragon'],0
611,fraxure,144,100,36.0,3,"['rivalry', 'mold-breaker', 'unnerve']",68,"{'hp': 66, 'attack': 117, 'defense': 70, 'special-attack': 40, 'special-defense': 50, 'speed': 67}",1,['dragon'],0
612,haxorus,270,180,105.5,3,"['rivalry', 'mold-breaker', 'unnerve']",90,"{'hp': 76, 'attack': 147, 'defense': 90, 'special-attack': 60, 'special-defense': 70, 'speed': 97}",1,['dragon'],0
613,cubchoo,61,50,8.5,3,"['snow-cloak', 'slush-rush', 'rattled']",50,"{'hp': 55, 'attack': 70, 'defense': 40, 'special-attack': 60, 'special-defense': 40, 'speed': 40}",1,['ice'],0
614,beartic,177,260,260.0,3,"['snow-cloak', 'slush-rush', 'swift-swim']",84,"{'hp': 95, 'attack': 130, 'defense': 80, 'special-attack': 70, 'special-defense': 80, 'speed': 50}",1,['ice'],0
615,cryogonal,180,110,148.0,1,['levitate'],85,"{'hp': 80, 'attack': 50, 'defense': 50, 'special-attack': 95, 'special-defense': 135, 'speed': 105}",1,['ice'],0
616,shelmet,61,40,7.7,3,"['hydration', 'shell-armor', 'overcoat']",50,"{'hp': 50, 'attack': 40, 'defense': 85, 'special-attack': 40, 'special-defense': 65, 'speed': 25}",1,['bug'],0
617,accelgor,173,80,25.3,3,"['hydration', 'sticky-hold', 'unburden']",82,"{'hp': 80, 'attack': 70, 'defense': 40, 'special-attack': 100, 'special-defense': 60, 'speed': 145}",1,['bug'],0
618,stunfisk,165,70,11.0,3,"['static', 'limber', 'sand-veil']",78,"{'hp': 109, 'attack': 66, 'defense': 84, 'special-attack': 81, 'special-defense': 99, 'speed': 32}",2,"['ground', 'electric']",0
619,mienfoo,70,90,20.0,3,"['inner-focus', 'regenerator', 'reckless']",58,"{'hp': 45, 'attack': 85, 'defense': 50, 'special-attack': 55, 'special-defense': 50, 'speed': 65}",1,['fighting'],0
620,mienshao,179,140,35.5,3,"['inner-focus', 'regenerator', 'reckless']",85,"{'hp': 65, 'attack': 125, 'defense': 60, 'special-attack': 95, 'special-defense': 60, 'speed': 105}",1,['fighting'],0
621,druddigon,170,160,139.0,3,"['rough-skin', 'sheer-force', 'mold-breaker']",80,"{'hp': 77, 'attack': 120, 'defense': 90, 'special-attack': 60, 'special-defense': 90, 'speed': 48}",1,['dragon'],0
622,golett,61,100,92.0,3,"['iron-fist', 'klutz', 'no-guard']",50,"{'hp': 59, 'attack': 74, 'defense': 50, 'special-attack': 35, 'special-defense': 50, 'speed': 35}",2,"['ground', 'ghost']",0
623,golurk,169,280,330.0,3,"['iron-fist', 'klutz', 'no-guard']",80,"{'hp': 89, 'attack': 124, 'defense': 80, 'special-attack': 55, 'special-defense': 80, 'speed': 55}",2,"['ground', 'ghost']",0
624,pawniard,68,50,10.2,3,"['defiant', 'inner-focus', 'pressure']",56,"{'hp': 45, 'attack': 85, 'defense': 70, 'special-attack': 40, 'special-defense': 40, 'speed': 60}",2,"['dark', 'steel']",0
625,bisharp,172,160,70.0,3,"['defiant', 'inner-focus', 'pressure']",81,"{'hp': 65, 'attack': 125, 'defense': 100, 'special-attack': 60, 'special-defense': 70, 'speed': 70}",2,"['dark', 'steel']",0
626,bouffalant,172,160,94.6,3,"['reckless', 'sap-sipper', 'soundproof']",81,"{'hp': 95, 'attack': 110, 'defense': 95, 'special-attack': 40, 'special-defense': 95, 'speed': 55}",1,['normal'],0
627,rufflet,70,50,10.5,3,"['keen-eye', 'sheer-force', 'hustle']",58,"{'hp': 70, 'attack': 83, 'defense': 50, 'special-attack': 37, 'special-defense': 50, 'speed': 60}",2,"['normal', 'flying']",0
628,braviary,179,150,41.0,3,"['keen-eye', 'sheer-force', 'defiant']",85,"{'hp': 100, 'attack': 123, 'defense': 75, 'special-attack': 57, 'special-defense': 75, 'speed': 80}",2,"['normal', 'flying']",0
629,vullaby,74,50,9.0,3,"['big-pecks', 'overcoat', 'weak-armor']",61,"{'hp': 70, 'attack': 55, 'defense': 75, 'special-attack': 45, 'special-defense': 65, 'speed': 60}",2,"['dark', 'flying']",0
630,mandibuzz,179,120,39.5,3,"['big-pecks', 'overcoat', 'weak-armor']",85,"{'hp': 110, 'attack': 65, 'defense': 105, 'special-attack': 55, 'special-defense': 95, 'speed': 80}",2,"['dark', 'flying']",0
631,heatmor,169,140,58.0,3,"['gluttony', 'flash-fire', 'white-smoke']",80,"{'hp': 85, 'attack': 97, 'defense': 66, 'special-attack': 105, 'special-defense': 66, 'speed': 65}",1,['fire'],0
632,durant,169,30,33.0,3,"['swarm', 'hustle', 'truant']",80,"{'hp': 58, 'attack': 109, 'defense': 112, 'special-attack': 48, 'special-defense': 48, 'speed': 109}",2,"['bug', 'steel']",0
633,deino,60,80,17.3,1,['hustle'],50,"{'hp': 52, 'attack': 65, 'defense': 50, 'special-attack': 45, 'special-defense': 50, 'speed': 38}",2,"['dark', 'dragon']",0
634,zweilous,147,140,50.0,1,['hustle'],70,"{'hp': 72, 'attack': 85, 'defense': 70, 'special-attack': 65, 'special-defense': 70, 'speed': 58}",2,"['dark', 'dragon']",0
635,hydreigon,300,180,160.0,1,['levitate'],100,"{'hp': 92, 'attack': 105, 'defense': 90, 'special-attack': 125, 'special-defense': 90, 'speed': 98}",2,"['dark', 'dragon']",0
636,larvesta,72,110,28.8,2,"['flame-body', 'swarm']",60,"{'hp': 55, 'attack': 85, 'defense': 55, 'special-attack': 50, 'special-defense': 55, 'speed': 60}",2,"['bug', 'fire']",0
637,volcarona,275,160,46.0,2,"['flame-body', 'swarm']",91,"{'hp': 85, 'attack': 60, 'defense': 65, 'special-attack': 135, 'special-defense': 105, 'speed': 100}",2,"['bug', 'fire']",0
638,cobalion,290,210,250.0,1,['justified'],96,"{'hp': 91, 'attack': 90, 'defense': 129, 'special-attack': 90, 'special-defense': 72, 'speed': 108}",2,"['steel', 'fighting']",1
639,terrakion,290,190,260.0,1,['justified'],96,"{'hp': 91, 'attack': 129, 'defense': 90, 'special-attack': 72, 'special-defense': 90, 'speed': 108}",2,"['rock', 'fighting']",1
640,virizion,290,200,200.0,1,['justified'],96,"{'hp': 91, 'attack': 90, 'defense': 72, 'special-attack': 90, 'special-defense': 129, 'speed': 108}",2,"['grass', 'fighting']",1
641,tornadus-incarnate,290,150,63.0,2,"['prankster', 'defiant']",96,"{'hp': 79, 'attack': 115, 'defense': 70, 'special-attack': 125, 'special-defense': 80, 'speed': 111}",1,['flying'],1
642,thundurus-incarnate,290,150,61.0,2,"['prankster', 'defiant']",96,"{'hp': 79, 'attack': 115, 'defense': 70, 'special-attack': 125, 'special-defense': 80, 'speed': 111}",2,"['electric', 'flying']",1
643,reshiram,340,320,330.0,1,['turboblaze'],113,"{'hp': 100, 'attack': 120, 'defense': 100, 'special-attack': 150, 'special-defense': 120, 'speed': 90}",2,"['dragon', 'fire']",1
644,zekrom,340,290,345.0,1,['teravolt'],113,"{'hp': 100, 'attack': 150, 'defense': 120, 'special-attack': 120, 'special-defense': 100, 'speed': 90}",2,"['dragon', 'electric']",1
645,landorus-incarnate,300,150,68.0,2,"['sand-force', 'sheer-force']",100,"{'hp': 89, 'attack': 125, 'defense': 90, 'special-attack': 115, 'special-defense': 80, 'speed': 101}",2,"['ground', 'flying']",1
646,kyurem,330,300,325.0,1,['pressure'],110,"{'hp': 125, 'attack': 130, 'defense': 90, 'special-attack': 130, 'special-defense': 90, 'speed': 95}",2,"['dragon', 'ice']",1
647,keldeo-ordinary,290,140,48.5,1,['justified'],96,"{'hp': 91, 'attack': 72, 'defense': 90, 'special-attack': 129, 'special-defense': 90, 'speed': 108}",2,"['water', 'fighting']",1
648,meloetta-aria,270,60,6.5,1,['serene-grace'],100,"{'hp': 100, 'attack': 77, 'defense': 77, 'special-attack': 128, 'special-defense': 128, 'speed': 90}",2,"['normal', 'psychic']",1
649,genesect,300,150,82.5,1,['download'],100,"{'hp': 71, 'attack': 120, 'defense': 95, 'special-attack': 120, 'special-defense': 95, 'speed': 99}",2,"['bug', 'steel']",1
650,chespin,63,40,9.0,2,"['overgrow', 'bulletproof']",52,"{'hp': 56, 'attack': 61, 'defense': 65, 'special-attack': 48, 'special-defense': 45, 'speed': 38}",1,['grass'],0
651,quilladin,142,70,29.0,2,"['overgrow', 'bulletproof']",67,"{'hp': 61, 'attack': 78, 'defense': 95, 'special-attack': 56, 'special-defense': 58, 'speed': 57}",1,['grass'],0
652,chesnaught,239,160,90.0,2,"['overgrow', 'bulletproof']",88,"{'hp': 88, 'attack': 107, 'defense': 122, 'special-attack': 74, 'special-defense': 75, 'speed': 64}",2,"['grass', 'fighting']",0
653,fennekin,61,40,9.4,2,"['blaze', 'magician']",51,"{'hp': 40, 'attack': 45, 'defense': 40, 'special-attack': 62, 'special-defense': 60, 'speed': 60}",1,['fire'],0
654,braixen,143,100,14.5,2,"['blaze', 'magician']",68,"{'hp': 59, 'attack': 59, 'defense': 58, 'special-attack': 90, 'special-defense': 70, 'speed': 73}",1,['fire'],0
655,delphox,240,150,39.0,2,"['blaze', 'magician']",89,"{'hp': 75, 'attack': 69, 'defense': 72, 'special-attack': 114, 'special-defense': 100, 'speed': 104}",2,"['fire', 'psychic']",0
656,froakie,63,30,7.0,2,"['torrent', 'protean']",52,"{'hp': 41, 'attack': 56, 'defense': 40, 'special-attack': 62, 'special-defense': 44, 'speed': 71}",1,['water'],0
657,frogadier,142,60,10.9,2,"['torrent', 'protean']",67,"{'hp': 54, 'attack': 63, 'defense': 52, 'special-attack': 83, 'special-defense': 56, 'speed': 97}",1,['water'],0
658,greninja,239,150,40.0,2,"['torrent', 'protean']",88,"{'hp': 72, 'attack': 95, 'defense': 67, 'special-attack': 103, 'special-defense': 71, 'speed': 122}",2,"['water', 'dark']",0
659,bunnelby,47,40,5.0,3,"['pickup', 'cheek-pouch', 'huge-power']",39,"{'hp': 38, 'attack': 36, 'defense': 38, 'special-attack': 32, 'special-defense': 36, 'speed': 57}",1,['normal'],0
660,diggersby,148,100,42.4,3,"['pickup', 'cheek-pouch', 'huge-power']",70,"{'hp': 85, 'attack': 56, 'defense': 77, 'special-attack': 50, 'special-defense': 77, 'speed': 78}",2,"['normal', 'ground']",0
661,fletchling,56,30,1.7,2,"['big-pecks', 'gale-wings']",46,"{'hp': 45, 'attack': 50, 'defense': 43, 'special-attack': 40, 'special-defense': 38, 'speed': 62}",2,"['normal', 'flying']",0
662,fletchinder,134,70,16.0,2,"['flame-body', 'gale-wings']",63,"{'hp': 62, 'attack': 73, 'defense': 55, 'special-attack': 56, 'special-defense': 52, 'speed': 84}",2,"['fire', 'flying']",0
663,talonflame,175,120,24.5,2,"['flame-body', 'gale-wings']",83,"{'hp': 78, 'attack': 81, 'defense': 71, 'special-attack': 74, 'special-defense': 69, 'speed': 126}",2,"['fire', 'flying']",0
664,scatterbug,40,30,2.5,3,"['shield-dust', 'compound-eyes', 'friend-guard']",33,"{'hp': 38, 'attack': 35, 'defense': 40, 'special-attack': 27, 'special-defense': 25, 'speed': 35}",1,['bug'],0
665,spewpa,75,30,8.4,2,"['shed-skin', 'friend-guard']",35,"{'hp': 45, 'attack': 22, 'defense': 60, 'special-attack': 27, 'special-defense': 30, 'speed': 29}",1,['bug'],0
666,vivillon,185,120,17.0,3,"['shield-dust', 'compound-eyes', 'friend-guard']",68,"{'hp': 80, 'attack': 52, 'defense': 50, 'special-attack': 90, 'special-defense': 50, 'speed': 89}",2,"['bug', 'flying']",0
667,litleo,74,60,13.5,3,"['rivalry', 'unnerve', 'moxie']",61,"{'hp': 62, 'attack': 50, 'defense': 58, 'special-attack': 73, 'special-defense': 54, 'speed': 72}",2,"['fire', 'normal']",0
668,pyroar,177,150,81.5,3,"['rivalry', 'unnerve', 'moxie']",84,"{'hp': 86, 'attack': 68, 'defense': 72, 'special-attack': 109, 'special-defense': 66, 'speed': 106}",2,"['fire', 'normal']",0
669,flabebe,61,10,0.1,2,"['flower-veil', 'symbiosis']",50,"{'hp': 44, 'attack': 38, 'defense': 39, 'special-attack': 61, 'special-defense': 79, 'speed': 42}",1,['fairy'],0
670,floette,130,20,0.9,2,"['flower-veil', 'symbiosis']",61,"{'hp': 54, 'attack': 45, 'defense': 47, 'special-attack': 75, 'special-defense': 98, 'speed': 52}",1,['fairy'],0
671,florges,248,110,10.0,2,"['flower-veil', 'symbiosis']",92,"{'hp': 78, 'attack': 65, 'defense': 68, 'special-attack': 112, 'special-defense': 154, 'speed': 75}",1,['fairy'],0
672,skiddo,70,90,31.0,2,"['sap-sipper', 'grass-pelt']",58,"{'hp': 66, 'attack': 65, 'defense': 48, 'special-attack': 62, 'special-defense': 57, 'speed': 52}",1,['grass'],0
673,gogoat,186,170,91.0,2,"['sap-sipper', 'grass-pelt']",88,"{'hp': 123, 'attack': 100, 'defense': 62, 'special-attack': 97, 'special-defense': 81, 'speed': 68}",1,['grass'],0
674,pancham,70,60,8.0,3,"['iron-fist', 'mold-breaker', 'scrappy']",58,"{'hp': 67, 'attack': 82, 'defense': 62, 'special-attack': 46, 'special-defense': 48, 'speed': 43}",1,['fighting'],0
